id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
d21bdffd879dc62c,"Stub and rework 
For background information, please see Wikipedia:Requests for comment/Jagged 85.
With 227 edits, , here, here or here. As the article has been created by Jagged 85 on 18 June 2007, there is no prior version to revert to. For this reason it needs to be stubbed completely.",0,0,0,0,0,0
7a0d2addaf87024a,"""

Content opponent? No, see this. Just a liar and hate-monger.   """,1,0,0,0,0,0
4b38acf3aee37fcc,What we at Toho Kingdom RULE! Shut up!,1,0,0,0,0,0
4cb3345aee610303,"Tyren Morrison Is A Sick Kent!! 

The Title says it all!! Tyren Morrison is probably the maddest cunt going around! all of the bitches should get on his D!! he is great!! All of yous reading this should be jealous! love his dick! okay bitches! LOVE IT!",1,0,1,0,1,0
5dff806b7fb75f7d,"England Society (Keele University) 

Regan, You have no reason to play any part in this article's deletion other than you're a narcissistic twat. Now get out of it.",1,0,0,0,0,0
88201d03bbc46a03,"221.133.205.155 likes to eat shit 

It's true!  He told me himself!",1,0,1,0,1,0
1cc708576770c5ca,"""

 A cup of coffee for you! 

  I love coffee!
   """,0,0,0,0,0,0
e895bfa24f2cb351,United States home front during World War II.  If there are no significant objections I'll move it accordingly in a day or two.,0,0,0,0,0,0
2f623068cff356bd,"I'm sure a collective term has been invented at some time in the past in the same way that it was once a popular hobby to invent such terms for groups of birds and animals, but I'd be suprised if anyone had ever used it in preference to 'people of Reading'. If such a term does exist, I've yet to come across it and I really don't think it would merit inclusion.",0,0,0,0,0,0
ddf8efca125b6d7e,"Removed line regarding academic rejection 

The sources which stand against Acharya S are not scholarly, but rather Christian Apologists.  2601:882:100:D7B0:D1FA:BE1C:3CA:AF52",0,0,0,0,0,0
7bcb5c6aefd6aa7f,Stuff this is ProSpace.  I am trying to help SpaceX.  I think the 3 of us share the same goal (success for SpaceX).  Can't we work together to help SpaceX?,0,0,0,0,0,0
0b438f2bcc2ddba3,"Gun Powder Ma]] 09:45, 30",0,0,0,0,0,0
60c9651477bc2421,"It looks good to me, but can you make the size smaller so that it is similar to other sizes of other userboxes. Other than that, it looks fine. Please tell me the final name of the userbox so I can put it on my page. Thanks again.",0,0,0,0,0,0
08d3ab339f4c803f,"WHY DID YOU DELETE AFROJACK? 

With the afros and the jackos and the ha ha ha.",1,0,0,0,0,0
61b201164d6295e2,"""

re: your message

Hi Nedim Ardoğa, I've left a reply to your message on my talk page  . """,0,0,0,0,0,0
a91ce039bce1acde,"In fact this was gaming the system Copying and pasting content I had written to user space and then getting a gullible admin to restore a deleted article with my content change is gaming the system, as I can now no longer edit that article. Pure genius you lot.",0,0,0,0,0,0
4a42b23aec7e393e,"""

 False accusations 

Kim, you have given me inappropriate & inaccurate labels regarding the info that I have added on the Mann talk page. I did not add anything false & included a reliable source. It's well known that you are heavily biased towards AGW in omitting data, being hypocritical & such. It's strange that your editing privileges have not been revoked. In removing my neutral comments, you claim that they are something that are not. It's almost funny how you claim that """"oil"""" does """"something"""" to counter AGW,m without any evidence. If there was a a god, I would know that you are going to hell, for being dishonest & immoral, but your days on Earth, in freedom [which you oppress] are numbered, until you go to jail or worse. You are a threat to liberty.68.180.38.25  (:-()>""",1,0,0,0,0,0
90815d0c772108bf,"""
If you'll forgive my pedantry, NPA means No personal attacks, which means I can't say """"Tom is stupid"""". When somebody says """"thank you"""" for an edit then reports me for making it, that is stupid, no matter what rules are in place. I didn't attack the user, I attacked an action - something clearly allowed under site rules.  •T•C•E• """,1,0,1,0,0,0
2cf073f3cdf5aada,"Please stop. If you continue to blank out (or delete portions of) page content, templates or other materials from Wikipedia, as you did to Essay, you will be blocked from editing.   
If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices.",0,0,0,0,0,0
4f056f885409afd1,"Block of Neuromancer 

Your block of Neuromancer, and your reasons, are unjust and amount to bullying. I have read all of his arguments and they are in good faith, intelligent, and show no arguing or forcing of points. This really seems like a political issue. Shame on you.",1,0,0,0,0,0
4653f6e06d7ff37f,"""

 Reply 

Great! Nice to see you back. Did you see WP:CELTICS and WP:BOSOX? -  Favorite '''''Cookie """,0,0,0,0,0,0
9750d66506ff53ed,"Oh, yes it does!  We ought not forget that IPA symbols to sounds is not a one to one mapping.   is voiceless .  Saying that Icelandic doesn't have  is like saying French doesn't have , but just voiceless .  Futher supporting this, I have an Icelandic textbook which gives the pronunciation of the voiceless allophone of l as welsh ll, which is .",0,0,0,0,0,0
0c2757d81b75d443,Uncle douggie sound like a shirt lifter to me,0,0,0,0,0,0
cc55a40c9fa65cee,"""

I already added the citations that were needed. Some places said """"Citation needed"""" when there is no possible way to provide one. And note to Musicpvm (or whatever your name is), if you are such the expert on the English language then why can't you correct the crap yourself?""",1,0,0,0,0,0
32a6bdbfc270ebc1,"U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'U SUCK!!!!
U SUCK!!!!'U SUCK!!!!U SUCK!!!!'",1,1,1,0,1,0
1f9de57a7d25de95,it is an expression of how much he wants to put his todger up your tight girly snatch before breaking your mums back doors down!,0,0,0,0,0,0
b1c573f8e61aa3e7,"""Complaints are repetitive when they are not resolved.  You are showing personal opinion towards this comment and the users work and it is defamation of character and slander, which i'm not sure is against wikipedia policy but it is certainly against ic3 and fbi cyber crime  policy, not to mention a civil court issue. Simple terms, it's illegal.  I don't know what you are reading, but the user has posted what appear to be links from google, leading to books which appear to verify his claims.  I think they could of done a better job of keeping this clean.  I would refrain from personal judgements such as """"the user has no basic understanding of english grammar"""" """"the users work and publisher endorsement are nonsense"""" and to be snarky, the irony here, you claim the user has no basic understanding of the english grammar and punctuation, but in your post you state verbatim: """"you haven't even learned to sign the properly."""" what does this mean? care to elaborate and enlighten me? I'm sure op has learned this and can demonstrate this in a court of law, you might want to refrain from inaccurate assumptions about this user, this again is slander.  which you have violated 4 times by my count in one post.

""",0,0,0,0,0,0
838625767b4ebdd9,what happens mamas boy bitch steve,1,0,0,0,0,0
b75b7c97d04f424a,"You Are One Stupid Jackass
I don't believe any of the nonsense your profile for one second.  You need to stop listing absolute nonsense on your profile if you want to convince me, and others, you're reliable.  Only a dilweed with a very low IQ would be any of your fiction, you stupid jackoff.",1,0,1,0,1,0
bb07dd7f3c46de9b,Sarvajna I know you and Mrt have tag team relationship and use this to push your pro Indian and anti pakistani pov on articles but I am shocked that you try and endorse such ridiculous pov pushing on minorities in pakistan considering your all bleeding hearts and victimised on the anti-Muslim pogroms in India article such hypocrisy is hilarious 31.54.56.16,1,0,0,0,0,0
83c25e7c3276cd89,Oppose Iset? Crazy.,1,0,0,0,0,0
2ec6cf0b798d5edd,I dont give a fuck... it will get reposted so you think i give a flying fuck about deleting that article for a month or 2?,1,0,1,0,1,0
aad7994cb36e5185,Hate All Of You're Work,1,0,0,0,0,0
70a731c2efcb6504,"Hi Taelus: It was just taken care of already. Sincerely,",0,0,0,0,0,0
45618561f3915e7f,"You're right — and it was important to get this across in the article, i.e. that much of the debate was about philosophy not facts.  14:06, 30 Mar 2005 (UTC)",0,0,0,0,0,0
4bb184420681f00e,Please delete the section and direct the reader to video compressions as the section is not really how it's done or what it's for. Intra-frame is a a type of compression (one of two) and you are mixing up keyframes as used for video compressions and keyframes that are used for computer animation which can be variably placed as opposed to the GOPs which are only five frames and used universally in all temporal compression.,0,0,0,0,0,0
206b3b41b8ab4477,"Oppose: Quebec is clearly the official, as well as the most commonly used, English name.  Regarding the Indian example above, the official English name was changed from Calcutta to Kolkata.",0,0,0,0,0,0
65a8767abe3f22f8,"you are being an anonymous cunt. please either be a cunt with a name and a face (by registering, or at least participating in discussions on the talk page) or a regular cunt-free anonymous contributor (by not being a cunt)

THANK YOU FOR YOUR COOPERATION ~",1,0,1,0,1,0
e838d21317ca97fa,"do me a favor alan, 

 == == == == FUCK OFF == == == ==",1,0,1,0,0,0
ea595ae99e389401,"""

  -You can mention whining and abusive behaviour all you like, but I think you know the real reason that you are spending so much time on line, and so little interacting with people offline. You pursued me, and I don't care whether you hide behind a rulebook or not. You have absolutely no understanding of literature, or the arts. Unlike you, I actually work in that area.

You are a bully, and have been cutting a destructive swathe across Wikipedia for some while now. It is a pity that this entire website seems to be taken over by idiot savants, anal retentives and Asperger's types, but there you go. Quoting your beloved website:

""""The term anal retentive (also anally retentive), commonly abbreviated to anal, is used to describe a person who pays such attention to detail that the obsession becomes an annoyance to others, potentially to the detriment of the anal-retentive person.""""

 As for  - you're promoted above yourself, and are clearly unfit for your role. Try looking at both sides of a problem. You've screwed up this time, and should quit before you screw up other people's enjoyment of this website even more. I don't really care if I get banned by you at all, since you've got no power over me whatsoever. You need to spend more time off your computer as well and talking to people face to face. Get some fresh air.-  """,1,0,0,0,0,0
2c88e787b3933f56,"Never mind, but if you have time or are involved in the Macedonian or Slovenian Wikipedias, could you make a mirror article? Thanks. Alex",0,0,0,0,0,0
c57616479b022cc4,"Was there any point to your sarcastic, nasty remark?",1,0,0,0,0,0
f4d702f10c7f7f62,"Daily Closing Values 
Does any one know:  where can I find daily closing values (and change from the preceding close) of the DJIA going back to 1896?  In particular, I am interested to know IF  and WHEN  the DJIA ever had a daily change of 0.00 points from the preceding day.  In other words, were there days in which there was no change at all (0.00 points) between one day and the next?  Thanks.  ( )",0,0,0,0,0,0
97cae22db2c4fdd2,"Hey,  jack off. Are you the one who's got his head way up Wolf Hudson's ass?",1,0,1,0,1,0
3bc62c560e766445,What the hell is wrong with this thing ? why are my changes not showing?,1,0,0,0,0,0
601365ee5ab22cc0,"You seemed like you were going to be civil until you started accusing me of doing something off-topic, like taking CT out of New England or trying to prove that CT was not New England.  I was only proving that Boston is no business or cultural hub for CT.  I did that and you did not like it.  Those are the facts.",0,0,0,0,0,0
905573786373e69d,Have fun in Hell little Fascists69.14.97.53,1,0,0,0,1,0
4e366a5778e1b5b4,Are you trying to dispute that fact?,0,0,0,0,0,0
0397f5c04083e684,"""

One more point. I see that you have tried to suppress a link to www.arvindiyer.com. I find it inconceivable that Arvind Iyer wants that information hidden: if he did, why would he keep the web site in existence? The editor who uses the pseudonym """"""""  """,0,0,0,0,0,0
041dce2fa6038f82,"It was not been written as a commercial work, so is not copyrighted, and in the Public domain.",0,0,0,0,0,0
b0bbe5ca3a9a08ff,""" (UTC)

Images were recently removed but do not fall under the category of """"don'ts"""" according to Wikipedia (gallery at the end of the article). Many articles, one in particular is Christmas lights, have image galleries whether about events or scenic places. I feel this removal was done in spite based on disagreements below. Regardless, it is not my interest to get my way or keep anything that is not in line with Wikipedia standards, but it's the principal of the matter that it is not productive/constructive nor a clear violation. Anyone else, other than those already involved, who can give their input so a consensus can be obtained? Thank you! 74.62.92.20  06:19, 6 December 2013""",0,0,0,0,0,0
2b9f5d2bb9c1a8f7,"""
ok sorry about the spelling issue, changed. talk→    """,0,0,0,0,0,0
42193b2a787439cf,How about you shut up then!!!,1,0,0,0,0,0
38c7a76469706833,It isn't really that much of a surprise  if you read the home hemodialysis article which is referenced out the wazhoo.  There is a nocturnal hemodialysis article already it redirects to HHD. -)  There is a good deal of observational data to suggest NHHD is better than CHD. The naysayers want a study... so it is happening. I ref'ed the pilot study (of the JAMA article) in the HHD article see ref 14.   T|C,0,0,0,0,0,0
4027b2deeabcf405,"Hey, what i DID WAS A MISTAKE, MY COMPUTER IS GLITCHING OUT AND U WIKI NERDS R LIEK FREEKING OUT. SO YEAH",1,0,0,0,0,0
849808113e4fae0f,"""

 Ages 

I have replaced the birth date and age with birth date and age2 template which gives the age of players at start of tournament, which is a permanently useful stat, as opposed to their current age which will look silly 20 years from now when it shows some of them pushing 50!. One thing tho', some are day first, some are month first. The inconsistency looks untidy. ClubOranjeT """,0,0,0,0,0,0
0aa7fc5c55b1b9f0,"fuck you 

you're an idiot",1,0,1,0,1,0
12a8012e3cec664d,REDIRECT Talk:Dirty Duck (comics),0,0,0,0,0,0
78f5c45257610d61,"""

 Nonexistent Image in """"Name"""" 

The image () in the section called name doesn't exist. We can't have something red like that mucking up our featured article. Perhaps we can use  instead.   """,0,0,0,0,0,0
b7dda642e091bcd9,"Hello

Hello my retarded ugly boy, you think you own wikipedia and edit pages but don't be fooled - you will be crushed and I will show you that you don't own the internetz. Wikipedia is for everyone and you can't control all the pages.

Douche.",1,0,0,0,1,0
1314a0a252fe123c,"Says you. That's your opinion only. All of the many editors who have reverted that content for four years disagree with you. And no content is acceptable if the sourcing fails or if it's unsourced. And vocal ranges are most certainly not lead-worthy. If you want to discuss this, do it on your talk page, not mine. 76.189.121.57",0,0,0,0,0,0
891c83d5d71d2978,"Hello 

I make the internet suck Ok bitch face and you are going to die oneday even if it's of natral old age",1,0,1,1,1,0
e3facee57ac0a713,Just going on TV doesn't mean you deserve a Wikipedia page and there has been no official proof of any of her threat claims as of yet. Wikipedia is a site where things need to be proven and verified. Not for hearsay.,0,0,0,0,0,0
0613abbce548f408,"Oh, what do you think, idiot?!?",1,0,1,0,1,0
14a0d156a22db17b,"""

 The Burke Group 

In response,  I never provided where he went to school.   I added  he is a J.D.    RAther than delete he is a J.D. (Juris Doctor)  then refer to him as Dr.  David Burke?  A J.D. is a Doctor of Jurisprudence same as a Ph.D.   Why do you allow personal information that's good for you but not for others who might be interested in knowing more?  He was important enough to post an article so why do you think any reader will be satisfied with a sum total of data saying  he owns a rental property in Agoura Hills with a meaningless political contribution?  The property posted is a rental  where he no longer lives and maybe never did.   How is that useful in an article about organized labour? You said it yourself the article should be about the company.  But in actual fact, he IS the company.    He's a flight instructor whom I know from our FBO (Flight Base Operation).  Lots of people know him.   He hasn't contributed to Republicans for years.  Look at the site you  provided!!  Last one was 2004.  Why continue to keep outdated useless information?  The article cited by Dr. John Logan, a very learned fellow, contains some useful info but also contains factually incorrect information. Even he can make mistakes.   I am a lawyer and Logan is a British economist, and may understand E.U. law but does not understand U.S. labor law.  Just because he writes about it does not mean he understands it.  There is NO newspaper article about CDN that says employees were awarded from the Court of Appeals.  He wrote incorrectly.    The citation provided which corrects his article  is  from the court dockets.  Which is a better citation?    I provided the citation from  the law firm that WON the civil case against CDN!!   I removed nothing  about the case itself.... only corrected the information in such a way that the non legal lay person could understand the fundamental differences between NLRB law and DOL law and civil actions filed with the District Courts.   What John Logan wrote that you cite is liking saying someone was cited by the F.A.A. but tried at the D.M.V.!!!  Are you British?  F.A.A. is Federal Aviation Admin. and D.M.V. is Dept. of Motor Vehicles.  They are not related anymore than NLRB is to District Court or civil cases..   Burke works in NLRB jurisdiction and the case you cite is a Civil Action in District Courts not related.    If you want CDN  discussed,  first part is fine but the civil action is not.  there should be another topic developed in wikipedia for CDN.    Logan's article  used as a citation  lacks any credible legal citation connecting Burke to the civil case.   Only a legal citation should be used.   There are none available.    DJB is a very well known person and lots of lawyers both company and union know him. No matter which side of the aisle...this information is flawed.    If you are going to discuss legal issues then get them right.  Am I being picky?  Yes.  Inside the law you can't just throw something at the ceiling and hope it sticks.   Deleting FACTS for FICTION is beneath the dignity of what Wikipedia has strived to promote.    Why do you say the article contains everything anyone needs to know to justify deleting contributions?   How is that possible when Wikipedia is an opened forum for knowledgeable people to build and add more?  You think the sum total for the reader should be that Burke owns a rental property in Agoura HIlls?  How is that related to THe Burke Group?  Please stop  the generalities and provide  3 facts I contributed and tell me EXACTLY how the citation or """"tone"""" can be improved and let me do that.  Also, please define what is meant by """"tone"""".   By the way...are you a Wikipedia staff editor or administrator?  Thank you.  arabianrider  """,0,0,0,0,0,0
ddd1b87c6a5fe6a0,"Bug in pseudocode and implementation 

This looks wrong for the case where either the left or right set has multiple matches for any single row in the other set.
Given simple result set 
Left(A,B,C,D)
Right(B, C, C, D, E)
This code would give (B, C, D) while the correct result is (B, C, C, D)",0,0,0,0,0,0
d0f127ee06e3289c,"""

Hi

No, I am a Khalsa. I feel sorry for you because you are misguided in your edits. As a Sikh I live by Guru Gobind Singh's teachings, as Guru Gobind Singh said, """"A Sikh has high Wisdom but is humble"""". We should respect everyone the Guru would be horrified if we did not respect & help everyone. A Sikh is NEVER aggressive, rude or offensive and we are ALWAYS flexible, open-minded and help our fellow human brothers. The only exception is on the battlefield in war, where you fight as a very last resort in self-defence. If you are a Sikh then you are brother then I will help you. Those RSS idiots have got nothing to do with this.  """,0,0,0,0,0,0
08acc5d9d599b41c,"Mark. Your semen is not viable. Were you to procreate, the children would be homosexuals. Do no procreate Mark, enough is enough.",1,0,0,0,0,0
e7d570373680d485,"Congratulations! 

Your furious defense of the racist propaganda posted by Sitush & Co. makes me wonder whether you are his homosexual wife. So, are you gay? There are many other easier ways to do it. You can protect the article and give exclusive edit rights to the trio. I don't know why you are having such hatred towards us... may be because some of you were illegitimate children produced by Nair fathers.. is it so?",1,0,0,0,0,0
2659efc88eaa018e,"André the Giant 

Boyfriend, that guy is 7 feet tall so change it quickly!!!",0,0,0,0,0,0
71eb7f133c7128f1,I am leaving this page now as it is not worth staying.,0,0,0,0,0,0
37f3ddfc6616aed0,Is an elf with its head between its legs a goblin?,0,0,0,0,0,0
bc684e079e627da2,"Is something wrong with you, you piece of shit? Are you even looking at the edits that you're reverting?",1,0,1,0,1,0
a71bef226d9097b3,"you accuse me of vandalism, i'll vandalize yo face, nigga",1,0,1,0,1,0
e43474521b001d35,Stop talking you stink of penis breath.,1,0,1,0,1,0
c63a8b61f3165b28,I don't fucking understand.,1,0,1,0,0,0
220fb10fca352122,"""

 You're a liar! You have been lying all along including today, and right here above! Gurubrahma, please see the following examples of lies from just today, and here I'll quote what I wrote to him earlier: 

 Kindly please stop lying if you wish me to stop pointing out your lies. It's very rude and disrespectful when I spend my time citing verifiable and reliable sources and you just lie outright, nevermind content, but even on just simply what's happening here, and here's an example of just how you just now did it before requesting that I stop calling you """"liars""""; from Wikipedia:Wikiquette_alerts#December_8, I quote your statement and my reply to it:

 QUOTED: """"I hope that now since all editors have reached a consensus on the article, and have tried to explain you in clearest possible words the difference between numeral symbols and numeral system, you would play a more constructive role. Thanks.   

 QUOTED: Why are you lying again here? yes, lying! As you had been doing for quite some time now and as I have pointed out. The dictionary defines a lie as """"1. A false statement deliberately presented as being true; a falsehood. 2. Something meant to deceive or give a wrong impression."""" First of all, """"all editors have reached a consensus on the article"""" is a demonstrable false statement that you should know is not true and that we're having this exchange here is evidence enough that it isn't, nevermind others. Second, here's your other BIG lie, you say others """"have tried to explain you in clearest possible words the difference between numeral symbols and numeral system"""", Oh really? why don't you tell everyone here that it is I who made the clearest distinction and as far as I remember and see on the page I was the first to make it between numeral symbols and numeral system, and you should know because you have been around. I clearly distinguished in my first post between the Arabic Numerals (1, 2, 3, 4...) and the Hindu-Arabic Numeral system in a paraphragh that begins with """"- For a start,"""" Talk:History_of_Indian_and_Arabic_numerals#RFC_2 and you should especially know, not just because youhave been around, but also because what you quoted above happens to be just the paragraph under it!  And again I made the distinction in """"the clearest possible words"""" when I proposed here, as my first(!) point in an suggested outline,  Talk:History_of_Indian_and_Arabic_numerals#Suggested_outline.2C_please_consider_and_discuss """"differentiate a specific numeral script (eg, Arabic Western, Arabic Eastern, Devanagari) from the numeral system (ie, Indian-Arabic, which includes many numerals scripts), the rest of the article should maintain this, it should also keep in mind what the readers may have searched for when looking up this article and cater for those needs (eg, is the reader looking up the Arabic Western numerals script or the Indian-Arabic Numeral system?)"""", and then again zocky, who prefers my version and is against yours, made the same disctinction Talk:History_of_Indian_and_Arabic_numerals#What_this_page_is_about. The dictionary defines a liar as """"One that tells lies"""" and """"a person who has lied or who lies repeatedly"""", if you want me to stop calling pointing out your lies stop lying! csssclll ()""""

 In addition, I did *not* start the POV fork (Alternative views on Arabic numerals). 

 In addition, you are being misleading and also lying about the following """"I replied to his comment at Wikipedia:Wikiquette_alerts#December_8, and at 22:08, asked him on Talk:Arabic numerals to respond to my comment at Wikipedia:Wikiquette_alerts#December_8. At 22:09 he said he had already replied on that page. I replied at 22:10 saying he hasn't. At 23:38 he posted a reply on Wikipedia:Wikiquette_alerts#December_8, and then posted a message on Talk:Arabic numerals claiming that I was blatantly """"lying"""" at 22:10 when I said he had'nt replied. Obviously, anyone who would look at the timings will take a second to figure out the truth.""""... Why do you not mention that you replied to someone else on Wikipedia:Wikiquette_alerts#December_8 at """"deeptrivia (talk) """", which I later on found and I replied to you at """"csssclll()"""", which you should be aware of because you replied at """"Thanks. deeptrivia (talk) """" but you don't mention this above!! ~Why don't you mention it?! You came to Talk:Arabic numerals within less than 5 mintutes and you posted at """"deeptrivia (talk) """" """"csssclll, unless you finally decide to read what others s",1,0,0,0,0,0
ff7ef80ee62bbcf6,Thank you Squiddy! (but I still think it will get reverted just because I'm a sceptic!).,0,0,0,0,0,0
